IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmountTotal
4184711,0,0.04,C,9,7,47,50,B12,'Regular',193,R52,0.0
4184715,0,0.24,C,5,5,49,50,B2,'Regular',354,R52,0.0
4185080,0,1.0,D,10,15,40,50,B2,'Diesel',741,R24,0.0
4185142,0,1.0,D,5,11,54,50,B1,'Regular',831,R54,0.0
4185203,0,0.54,A,10,11,43,57,B13,'Diesel',19,R24,0.0
4185258,0,1.0,F,5,8,32,50,B4,'Regular',27000,R11,0.0
4185322,0,1.0,C,6,4,30,60,B2,'Regular',203,R24,0.0
4185365,0,1.0,C,5,11,46,51,B2,'Regular',209,R82,0.0
4185378,0,0.25,C,6,4,39,50,B10,'Diesel',461,R53,0.0
4185402,0,1.0,C,6,8,64,50,B2,'Diesel',102,R53,0.0
4185550,0,0.24,A,7,17,45,50,B1,'Regular',34,R24,0.0
4185789,0,0.04,A,6,11,41,59,B2,'Diesel',35,R82,0.0
4185795,0,1.0,E,6,13,35,50,B1,'Diesel',2103,R25,0.0
4185933,0,0.86,D,10,11,63,64,B10,'Diesel',710,R82,0.0
4185936,0,0.02,A,4,8,37,50,B11,'Diesel',31,R25,0.0
4186039,0,0.69,B,7,3,54,50,B1,'Diesel',94,R53,0.0
4186561,0,1.0,C,6,4,63,50,B1,'Diesel',105,R24,0.0
4186755,0,1.0,D,4,7,73,50,B1,'Regular',1329,R53,0.0
4186766,0,1.0,A,8,3,61,50,B2,'Diesel',41,R82,0.0
4186945,0,0.63,C,5,5,50,50,B3,'Diesel',163,R52,0.0
4187411,0,0.51,C,6,3,45,55,B3,'Diesel',283,R25,0.0
4187910,0,1.0,B,7,9,48,50,B4,'Diesel',53,R24,0.0
4187925,0,1.0,D,4,11,54,50,B2,'Regular',747,R53,0.0
4188336,0,1.0,B,12,6,68,71,B11,'Diesel',57,R11,0.0
4188420,0,1.0,A,6,11,30,57,B2,'Diesel',41,R24,0.0
4188525,0,1.0,D,5,9,69,76,B1,'Regular',517,R11,0.0
4188997,0,0.07,E,5,12,26,80,B3,'Diesel',2399,R24,0.0
4189098,0,0.5,C,7,3,22,80,B3,'Diesel',170,R24,0.0
4189129,0,0.37,C,7,6,55,50,B12,'Regular',125,R53,0.0
5000260,0,0.03,B,5,3,35,50,B2,'Diesel',69,R72,0.0
5002407,0,0.28,E,5,5,27,95,B12,'Regular',4408,R11,0.0
5002590,0,0.71,E,6,8,44,50,B12,'Diesel',2740,R22,0.0
5003011,0,0.28,C,7,5,49,50,B12,'Diesel',137,R22,0.0
5003037,0,0.28,C,6,5,73,58,B12,'Diesel',155,R91,0.0
5003236,0,0.36,E,5,5,46,52,B12,'Regular',5433,R93,0.0
5003276,0,0.36,C,4,5,33,50,B12,'Regular',135,R11,0.0
5003451,0,0.36,C,5,5,71,80,B12,'Regular',316,R93,0.0
5003984,0,0.32,C,7,5,50,50,B12,'Diesel',107,R93,0.0
5005767,0,0.61,E,6,10,42,72,B13,'Diesel',9307,R82,0.0
5005803,0,0.45,C,5,6,52,50,B6,'Regular',301,R73,0.0
5005867,0,0.38,A,5,5,32,50,B12,'Regular',33,R52,0.0
5005994,0,0.38,C,9,5,57,50,B12,'Regular',187,R82,0.0
5006014,0,0.61,C,9,7,35,50,B12,'Regular',120,R93,0.0
5006320,0,0.29,C,11,10,37,50,B1,'Diesel',181,R82,0.0
5006442,0,0.7,D,4,5,61,50,B12,'Regular',776,R93,0.0
5006563,1,0.23,C,7,3,61,55,B12,'Diesel',269,R91,703.86
5006579,0,0.7,C,6,8,57,50,B12,'Diesel',107,R91,0.0
5006629,0,0.07,C,5,5,56,50,B12,'Regular',217,R73,0.0
5006962,0,0.78,D,5,5,43,50,B12,'Regular',1005,R93,0.0
5007337,0,0.21,C,6,6,56,50,B12,'Regular',388,R93,0.0
5008066,0,0.87,E,10,5,47,50,B12,'Regular',3317,R93,0.0
5008624,0,0.95,C,6,5,36,68,B12,'Regular',168,R22,0.0
5008725,0,0.04,C,5,2,52,50,B12,'Regular',359,R91,0.0
5008810,0,0.95,F,15,7,45,51,B12,'Diesel',27000,R11,0.0
5009188,0,0.93,E,4,5,33,76,B12,'Regular',5877,R11,0.0
5009619,0,0.37,C,6,4,31,60,B12,'Regular',269,R91,0.0
5010271,0,0.87,C,5,4,45,68,B12,'Regular',118,R93,0.0
5010372,0,0.15,D,4,5,32,51,B12,'Regular',747,R53,0.0
5010575,0,0.03,E,8,1,54,50,B12,'Regular',5831,R11,0.0
5010683,0,0.12,E,11,7,54,85,B2,'Regular',2201,R11,0.0
5010818,0,0.87,D,5,4,46,50,B12,'Regular',721,R93,0.0
5010914,0,0.8,E,5,5,53,50,B12,'Regular',3317,R93,0.0
5010923,0,0.2,C,4,1,42,50,B12,'Regular',209,R52,0.0
5012148,0,0.28,F,6,5,61,50,B12,'Regular',27000,R11,0.0
5012424,0,0.28,E,5,1,57,50,B12,'Regular',4348,R72,0.0
5012939,0,0.71,F,7,4,47,50,B12,'Diesel',27000,R11,0.0
5013012,0,0.28,A,4,15,44,50,B2,'Regular',16,R72,0.0
5013337,0,0.63,E,6,4,33,80,B12,'Regular',3301,R73,0.0
5013769,0,0.36,C,4,5,60,50,B12,'Regular',301,R91,0.0
5015217,0,0.54,C,7,10,49,50,B12,'Diesel',295,R53,0.0
5015584,0,0.53,F,5,10,70,50,B2,'Regular',16533,R11,0.0
5015680,0,0.53,C,4,4,50,50,B12,'Regular',315,R82,0.0
5015780,0,0.46,E,7,10,35,64,B12,'Regular',2983,R31,0.0
5015856,0,0.53,C,7,4,52,50,B12,'Diesel',106,R24,0.0
5016518,0,0.61,D,7,10,34,68,B3,'Regular',645,R94,0.0
5016580,0,0.38,D,7,4,31,64,B12,'Diesel',677,R31,0.0
5016956,0,0.7,D,4,4,41,57,B12,'Regular',977,R31,0.0
5017016,0,0.29,D,6,8,36,53,B6,'Regular',1622,R91,0.0
5017218,0,0.31,D,5,0,57,50,B12,'Regular',824,R91,0.0
5017410,0,0.21,D,5,4,74,62,B12,'Regular',514,R31,0.0
5017533,0,0.7,D,6,8,27,57,B12,'Diesel',1236,R41,0.0
5018823,0,0.21,D,11,4,46,50,B12,'Diesel',598,R93,0.0
5019106,0,0.04,E,4,4,69,50,B12,'Regular',6157,R31,0.0
5019544,0,0.02,C,6,3,54,50,B12,'Diesel',244,R93,0.0
5019607,0,0.95,D,4,4,75,50,B12,'Regular',824,R91,0.0
5020615,0,0.96,E,4,5,32,57,B12,'Regular',3301,R73,0.0
5021335,0,0.87,C,11,9,34,60,B2,'Regular',134,R31,0.0
5022181,0,0.52,A,6,5,70,50,B12,'Regular',11,R54,0.0
5022450,0,0.69,C,11,3,43,58,B12,'Diesel',269,R11,0.0
5022802,0,0.2,D,8,3,60,50,B12,'Diesel',726,R91,0.0
5023202,0,0.2,C,8,3,54,50,B12,'Diesel',213,R91,0.0
5023645,1,0.28,F,11,3,51,60,B12,'Diesel',14368,R11,602.0
5023826,0,0.71,A,8,3,32,57,B12,'Diesel',17,R82,0.0
5024263,0,0.21,E,8,3,65,50,B12,'Diesel',2715,R93,0.0
5024273,0,0.71,C,5,3,40,50,B12,'Regular',320,R82,0.0
5024761,0,0.03,E,9,5,27,85,B12,'Regular',4436,R25,0.0
5024907,0,0.28,B,8,1,41,50,B12,'Diesel',67,R72,0.0
5025124,0,0.36,D,10,4,56,50,B12,'Regular',1381,R82,0.0
5025140,0,0.63,C,6,5,52,50,B1,'Diesel',237,R93,0.0
5025229,0,0.63,D,7,3,30,54,B3,'Diesel',565,R93,0.0
5025256,0,0.63,E,4,3,60,50,B12,'Regular',3434,R11,0.0
5025485,0,0.35,C,7,2,40,50,B3,'Diesel',178,R26,0.0
5025617,0,0.13,D,4,3,27,72,B12,'Diesel',1862,R31,0.0
5025735,0,0.28,C,6,5,69,50,B12,'Regular',133,R23,0.0
5026399,0,0.36,A,11,4,50,50,B12,'Diesel',24,R82,0.0
5028278,0,0.45,F,11,3,38,60,B12,'Diesel',27000,R11,0.0
5028328,0,0.31,E,4,3,60,50,B12,'Regular',4775,R11,0.0
5029292,0,0.61,C,7,2,36,50,B12,'Regular',414,R93,0.0
5030620,0,0.46,E,6,3,76,50,B12,'Regular',3274,R11,0.0
5030955,1,0.27,F,8,2,74,50,B12,'Regular',27000,R11,1204.0
5031540,0,0.07,B,8,2,49,50,B1,'Diesel',62,R23,0.0
5031704,0,0.52,C,7,2,62,50,B12,'Diesel',211,R94,0.0
5031762,0,0.47,D,6,2,28,80,B12,'Diesel',508,R31,0.0
5031777,0,0.52,E,6,6,40,50,B3,'Diesel',3744,R93,0.0
5031938,0,0.51,E,7,2,57,50,B12,'Regular',3341,R11,0.0
5031981,0,0.48,D,7,2,48,50,B12,'Diesel',623,R82,0.0
5032543,0,0.51,D,5,2,61,50,B12,'Regular',826,R11,0.0
5032892,0,0.48,A,4,1,56,50,B12,'Regular',7,R26,0.0
5033007,0,0.32,C,4,2,51,50,B12,'Regular',190,R73,0.0
5033334,0,0.22,C,4,2,43,72,B12,'Diesel',495,R91,0.0
5033458,0,0.53,B,6,2,52,50,B2,'Diesel',83,R41,0.0
5033775,0,0.44,C,7,6,53,50,B13,'Diesel',144,R91,0.0
5034232,0,0.13,B,7,3,43,50,B12,'Diesel',57,R82,0.0
5034603,0,0.58,E,7,4,43,50,B12,'Regular',2252,R82,0.0
5035038,0,0.38,A,8,2,63,50,B12,'Regular',27,R52,0.0
5035106,0,0.39,C,7,1,58,50,B12,'Diesel',403,R91,0.0
5035313,0,0.6,C,7,2,50,50,B12,'Diesel',197,R93,0.0
5035505,0,0.5,D,8,2,36,58,B4,'Diesel',1376,R11,0.0
5035732,0,0.36,E,7,2,66,50,B12,'Regular',6736,R11,0.0
5036163,0,0.34,C,8,2,52,50,B12,'Diesel',332,R72,0.0
5036417,0,0.66,B,9,6,37,50,B12,'Regular',55,R72,0.0
5036580,0,0.32,D,8,3,59,50,B12,'Diesel',675,R91,0.0
5036779,0,0.67,C,8,2,64,50,B12,'Diesel',451,R53,0.0
5037131,0,0.68,A,6,7,29,64,B12,'Regular',14,R83,0.0
5037983,0,0.01,D,4,2,53,50,B12,'Regular',1577,R41,0.0
5038434,0,0.24,D,4,2,26,64,B12,'Regular',756,R26,0.0
5038969,0,0.22,C,7,2,31,76,B12,'Diesel',296,R11,0.0
5039956,0,0.18,E,7,2,36,57,B12,'Regular',8549,R82,0.0
5040452,0,0.16,C,7,2,70,50,B12,'Diesel',121,R91,0.0
5041733,0,0.14,C,8,2,36,50,B12,'Diesel',343,R82,0.0
5042054,0,0.9,B,7,2,65,50,B12,'Regular',93,R91,0.0
5042305,0,0.03,E,10,10,40,80,B12,'Regular',2567,R11,0.0
5042600,0,0.06,D,4,2,70,50,B12,'Diesel',1101,R93,0.0
5042931,0,0.94,C,15,2,57,50,B12,'Regular',398,R82,0.0
5043636,0,0.96,A,7,2,64,50,B12,'Diesel',5,R26,0.0
5043774,0,0.02,D,6,2,78,50,B12,'Regular',625,R91,0.0
5044006,0,0.49,F,4,2,26,72,B12,'Diesel',16533,R11,0.0
5044270,0,0.01,C,4,2,41,50,B12,'Regular',161,R82,0.0
5045047,0,0.07,E,5,7,23,112,B6,'Regular',3708,R26,0.0
5045054,0,0.36,A,8,1,70,50,B12,'Diesel',24,R73,0.0
5045583,0,0.24,E,6,3,78,50,B12,'Regular',3973,R23,0.0
5045891,0,0.06,D,9,7,47,50,B4,'Regular',1234,R41,0.0
5045911,0,0.06,A,8,1,61,50,B12,'Diesel',22,R74,0.0
5046179,0,0.87,F,11,1,58,50,B12,'Regular',16533,R11,0.0
5046301,0,0.92,A,8,3,39,50,B12,'Diesel',41,R93,0.0
5047099,0,0.03,F,7,8,37,90,B1,'Diesel',10156,R11,0.0
5047206,0,0.83,E,4,9,25,90,B4,'Diesel',3301,R73,0.0
5047327,0,0.11,C,4,1,59,50,B12,'Regular',307,R26,0.0
5047683,0,0.24,F,7,1,48,50,B12,'Diesel',15725,R11,0.0
5048438,0,0.16,B,6,3,28,80,B12,'Diesel',60,R93,0.0
5049738,0,0.8,E,5,1,27,68,B12,'Regular',4327,R11,0.0
5050064,0,0.08,E,4,1,66,100,B12,'Diesel',3744,R93,0.0
5050169,0,0.79,C,7,1,24,72,B12,'Diesel',213,R73,0.0
5050346,0,0.21,A,12,1,55,50,B12,'Diesel',16,R73,0.0
5050606,0,0.04,D,5,1,61,50,B1,'Diesel',548,R31,0.0
5050612,0,0.13,A,10,1,24,80,B12,'Diesel',33,R94,0.0
5051020,0,0.06,A,4,2,41,50,B12,'Diesel',23,R26,0.0
5051475,0,0.27,C,4,0,26,76,B12,'Regular',225,R94,0.0
5051481,0,0.74,E,4,1,60,50,B12,'Regular',3193,R11,0.0
5051710,0,0.25,C,4,1,53,50,B12,'Diesel',206,R93,0.0
5051762,0,0.4,D,4,2,27,80,B12,'Diesel',618,R52,0.0
5051858,0,0.73,A,4,1,54,50,B12,'Diesel',41,R93,0.0
5051995,0,0.73,A,6,6,48,50,B3,'Diesel',32,R73,0.0
5052705,0,0.7,C,10,5,52,50,B12,'Diesel',101,R82,0.0
5052746,0,0.29,D,6,1,25,76,B12,'Diesel',978,R22,0.0
5052800,0,0.19,C,4,1,64,50,B12,'Regular',303,R91,0.0
5053250,0,0.04,C,10,1,61,50,B12,'Regular',458,R93,0.0
5053253,0,0.32,A,4,1,40,50,B12,'Diesel',26,R83,0.0
5053698,0,0.66,B,8,1,38,50,B12,'Diesel',80,R82,0.0
5053984,0,0.65,D,4,1,51,72,B12,'Regular',793,R11,0.0
5054072,0,0.64,F,10,1,53,50,B12,'Regular',17140,R11,0.0
5054418,0,0.44,D,5,2,24,80,B1,'Regular',1006,R93,0.0
5054538,0,0.61,E,5,3,41,59,B12,'Regular',3374,R42,0.0
5054959,0,0.38,E,7,1,37,50,B12,'Diesel',8549,R82,0.0
5054979,0,0.5,B,14,5,69,50,B12,'Diesel',84,R73,0.0
5054992,0,0.19,B,8,7,40,72,B10,'Diesel',74,R72,0.0
5055163,0,0.39,D,6,1,73,50,B12,'Diesel',1271,R91,0.0
5055183,0,0.6,E,5,1,47,50,B12,'Diesel',7259,R31,0.0
5055227,0,0.6,C,10,1,68,50,B12,'Diesel',322,R82,0.0
5055294,0,0.6,C,6,2,28,68,B12,'Diesel',126,R26,0.0
5056163,0,0.43,B,6,10,45,50,B2,'Diesel',66,R93,0.0
5056323,0,0.53,C,8,2,35,51,B3,'Diesel',263,R11,0.0
5056505,0,0.45,C,4,1,81,50,B12,'Regular',142,R72,0.0
5057043,0,0.46,C,6,3,58,50,B12,'Regular',132,R93,0.0
5058446,0,0.51,C,7,1,33,54,B12,'Diesel',160,R72,0.0
5059177,0,0.14,F,6,10,27,95,B3,'Diesel',27000,R11,0.0
5060760,0,0.34,D,4,2,45,72,B12,'Diesel',675,R91,0.0
5061619,0,0.33,E,4,1,49,50,B12,'Regular',8023,R11,0.0
5061715,0,0.3,B,7,10,26,76,B1,'Regular',68,R82,0.0
5061873,0,0.32,E,4,1,27,80,B12,'Diesel',2740,R22,0.0
5062172,0,0.3,D,4,1,50,50,B12,'Regular',748,R11,0.0
5062591,0,0.29,D,7,1,51,50,B12,'Diesel',1307,R31,0.0
5063299,0,0.74,D,4,1,56,50,B12,'Diesel',721,R93,0.0
5063329,0,0.74,A,5,4,34,100,B6,'Regular',4,R82,0.0
5064087,0,0.78,B,6,4,80,50,B12,'Regular',88,R52,0.0
5064403,1,0.79,C,5,1,30,57,B12,'Regular',343,R93,1204.0
5064416,0,0.2,D,4,1,63,50,B12,'Regular',782,R93,0.0
5064526,0,0.8,A,7,1,70,50,B12,'Diesel',19,R26,0.0
5064533,0,0.11,C,7,1,44,67,B12,'Diesel',229,R91,0.0
5064905,0,0.17,E,7,4,25,76,B1,'Regular',3657,R82,0.0
5065806,0,0.14,C,5,1,32,57,B12,'Regular',384,R73,0.0
5066813,0,0.2,B,8,1,34,50,B12,'Diesel',78,R93,0.0
5066868,0,0.09,C,7,1,77,50,B12,'Regular',107,R93,0.0
5067206,0,0.91,D,6,2,76,50,B12,'Regular',1232,R93,0.0
5067442,0,0.06,C,7,1,32,54,B12,'Diesel',169,R91,0.0
5067496,0,0.91,C,10,1,63,50,B12,'Regular',342,R93,0.0
5067531,0,0.06,D,7,1,49,50,B12,'Diesel',851,R52,0.0
5068055,0,0.95,C,11,1,54,50,B12,'Diesel',197,R93,0.0
5068348,0,0.61,B,4,0,22,100,B12,'Regular',71,R42,0.0
5068579,0,0.95,A,8,1,70,50,B12,'Regular',25,R41,0.0
5068632,0,0.12,C,10,8,41,68,B12,'Regular',211,R93,0.0
5068683,0,0.0054794520547945,D,8,1,59,50,B12,'Diesel',916,R31,0.0
5068825,0,0.01,C,4,1,55,50,B12,'Regular',368,R82,0.0
5069109,0,0.0054794520547945,E,8,0,65,50,B12,'Regular',2456,R11,0.0
5069297,0,0.06,A,4,1,48,57,B12,'Diesel',16,R72,0.0
5069446,0,0.1,B,4,0,49,50,B12,'Regular',97,R72,0.0
5070278,0,0.53,E,6,3,57,50,B12,'Diesel',3744,R93,0.0
5070420,0,0.53,E,7,3,72,50,B12,'Regular',2733,R93,0.0
5071150,0,0.46,E,4,6,29,100,B1,'Regular',3317,R93,0.0
5071261,0,0.46,C,8,3,53,50,B12,'Diesel',388,R93,0.0
5071897,0,0.61,B,7,3,55,50,B12,'Diesel',66,R82,0.0
5072198,0,0.29,D,6,7,65,50,B12,'Regular',1232,R93,0.0
5072225,0,0.38,B,8,3,53,50,B12,'Diesel',65,R91,0.0
5073362,0,0.7,A,6,6,56,50,B12,'Diesel',40,R93,0.0
5073866,0,0.78,D,6,5,27,72,B12,'Diesel',1005,R93,0.0
5075081,0,0.78,D,5,1,34,57,B12,'Regular',748,R11,0.0
5075386,0,0.12,F,7,3,53,50,B12,'Regular',10156,R11,0.0
5076000,0,0.14,C,6,8,33,54,B3,'Regular',104,R93,0.0
5076091,0,0.12,D,4,3,55,50,B12,'Diesel',1326,R93,0.0
5077787,0,0.04,E,7,2,53,50,B12,'Diesel',2733,R93,0.0
5078253,0,0.03,E,5,2,44,50,B12,'Diesel',2586,R82,0.0
5079033,0,0.02,C,4,0,64,50,B12,'Diesel',316,R93,0.0
5079077,0,0.71,A,7,2,35,50,B3,'Diesel',44,R72,0.0
5079100,0,0.03,B,10,2,47,50,B12,'Regular',57,R93,0.0
5079184,0,0.83,A,11,2,62,55,B12,'Diesel',26,R82,0.0
5079469,0,0.03,E,7,2,47,51,B12,'Regular',3541,R52,0.0
5079915,0,0.96,B,11,2,65,50,B12,'Diesel',79,R73,0.0
5080044,0,0.49,A,7,4,47,50,B12,'Regular',48,R23,0.0
5080269,0,0.87,D,6,9,44,55,B3,'Regular',1802,R53,0.0
5080282,0,0.87,E,7,2,72,50,B12,'Regular',3317,R93,0.0
5080863,0,0.12,B,4,3,44,50,B12,'Diesel',99,R93,0.0
5081335,0,0.12,B,7,3,50,50,B12,'Regular',73,R91,0.0
5081453,0,0.8,D,7,9,47,50,B11,'Diesel',824,R91,0.0
5081478,0,0.83,E,5,0,43,50,B12,'Diesel',4656,R11,0.0
5081611,0,0.12,E,4,2,44,50,B12,'Regular',5433,R93,0.0
5081994,1,0.8,C,4,2,40,50,B12,'Diesel',303,R91,1320.0
5082527,0,0.2,A,7,2,41,50,B12,'Regular',13,R94,0.0
5082569,0,0.71,A,5,6,32,64,B2,'Diesel',20,R43,0.0
5082750,1,0.23,A,7,2,52,50,B12,'Diesel',44,R23,1204.0
5082873,0,0.76,D,5,2,33,90,B12,'Regular',658,R93,0.0
5083020,0,0.2,A,6,2,47,50,B12,'Diesel',10,R41,0.0
5083702,0,0.8,E,6,2,34,71,B12,'Diesel',4128,R52,0.0
5083711,0,0.28,B,6,10,39,51,B3,'Diesel',69,R72,0.0
5086085,0,0.28,B,7,3,28,64,B12,'Diesel',82,R31,0.0
5086246,0,0.71,E,6,1,32,60,B12,'Diesel',4128,R52,0.0
5086399,0,0.46,D,5,9,38,56,B3,'Regular',1131,R31,0.0
5086471,0,0.1,E,8,2,46,50,B12,'Diesel',5877,R11,0.0
5086949,0,0.08,B,12,0,57,50,B12,'Diesel',61,R11,0.0
5087017,0,0.96,E,6,8,29,80,B12,'Regular',3744,R93,0.0
5087096,0,0.96,C,5,15,32,64,B2,'Diesel',185,R31,0.0
5087112,0,0.21,D,4,1,32,57,B12,'Diesel',1370,R73,0.0
5087336,0,0.95,E,12,2,67,76,B12,'Diesel',3430,R93,0.0
5087494,0,0.19,D,11,0,77,91,B12,'Diesel',1784,R11,0.0
5087855,0,0.13,C,6,0,59,51,B12,'Regular',247,R93,0.0
5088120,0,0.35,D,7,10,36,63,B2,'Diesel',1376,R11,0.0
5088210,0,0.0027397260273972,D,7,0,61,50,B12,'Diesel',1326,R93,0.0
5088400,0,0.9,E,10,6,33,80,B12,'Diesel',6681,R11,0.0
5088594,0,0.06,C,5,3,65,68,B12,'Regular',153,R93,0.0
5088807,0,0.01,D,10,0,40,50,B12,'Regular',645,R11,0.0
5088927,0,0.12,E,4,15,29,100,B4,'Regular',2258,R25,0.0
5089679,0,0.85,E,4,0,27,72,B12,'Diesel',4427,R11,0.0
5090023,0,0.81,B,8,3,45,55,B12,'Diesel',84,R31,0.0
5090626,0,0.81,C,10,0,45,80,B12,'Regular',355,R31,0.0
5090781,0,0.09,C,6,9,28,72,B13,'Regular',481,R31,0.0
5092388,0,0.05,B,8,3,35,63,B12,'Diesel',70,R82,0.0
5092418,0,0.13,C,6,8,28,112,B12,'Diesel',102,R22,0.0
5092479,0,0.12,C,5,4,29,64,B2,'Diesel',194,R91,0.0
5092867,0,0.68,C,8,0,61,50,B12,'Regular',250,R93,0.0
5093416,0,0.07,E,5,0,39,100,B12,'Regular',4579,R93,0.0
5093472,0,0.17,B,4,2,32,60,B12,'Diesel',93,R91,0.0
5093702,0,0.01,E,5,1,37,72,B1,'Diesel',4408,R11,0.0
5093838,0,0.64,D,4,0,52,90,B12,'Regular',747,R53,0.0
5094032,0,0.7,B,10,4,60,76,B12,'Regular',56,R54,0.0
5094069,0,0.54,C,8,7,31,68,B3,'Regular',269,R93,0.0
5094100,0,0.69,F,4,0,30,57,B12,'Regular',27000,R11,0.0
5094273,0,0.05,B,11,0,67,70,B12,'Regular',76,R91,0.0
5094289,0,0.52,F,4,0,48,50,B12,'Regular',27000,R11,0.0
5094356,0,0.08,D,7,0,33,64,B12,'Diesel',1103,R11,0.0
5094872,0,0.09,C,8,0,62,50,B12,'Diesel',342,R93,0.0
5094876,0,0.67,D,8,0,44,50,B12,'Diesel',913,R25,0.0
5095501,0,0.09,E,12,3,22,95,B12,'Regular',5177,R11,0.0
5097052,0,0.44,D,5,3,23,125,B12,'Regular',851,R52,0.0
5097269,0,0.24,D,7,10,38,100,B12,'Regular',670,R82,0.0
5097572,0,0.07,C,10,0,37,50,B12,'Regular',140,R82,0.0
5097659,0,0.03,E,6,8,35,56,B12,'Diesel',3317,R93,0.0
5097814,0,0.06,C,7,0,27,90,B12,'Diesel',133,R82,0.0
5097897,0,0.49,F,7,1,62,54,B12,'Diesel',27000,R11,0.0
5098106,0,0.06,B,5,0,34,76,B12,'Regular',51,R73,0.0
5098243,0,0.15,E,11,0,31,57,B12,'Diesel',4348,R72,0.0
5098319,0,0.04,E,7,0,44,50,B12,'Diesel',3339,R11,0.0
5099195,0,0.27,D,8,0,42,50,B12,'Diesel',839,R82,0.0
5099478,0,0.4,D,5,3,69,50,B12,'Diesel',966,R26,0.0
5099559,0,0.1,F,4,0,59,50,B12,'Diesel',27000,R11,0.0
5099686,0,0.07,C,4,0,33,80,B12,'Regular',271,R24,0.0
5100453,0,0.31,A,4,0,52,65,B12,'Regular',42,R24,0.0
5101391,0,0.31,E,8,0,63,68,B12,'Diesel',3317,R93,0.0
5101674,0,0.41,E,10,1,57,68,B12,'Regular',4762,R93,0.0
5101752,0,0.1,E,4,0,21,95,B12,'Regular',6736,R11,0.0
5102329,0,0.06,D,5,0,54,50,B12,'Regular',580,R83,0.0
5104235,0,0.04,F,15,4,41,50,B12,'Regular',15703,R11,0.0
5104626,0,0.02,E,4,0,23,112,B12,'Diesel',2740,R22,0.0
5105270,0,0.1,D,8,0,68,50,B12,'Regular',1134,R11,0.0
5105332,0,0.05,E,7,0,54,50,B12,'Diesel',7313,R31,0.0
5105453,0,0.05,A,4,6,27,60,B6,'Regular',43,R21,0.0
5105835,0,0.01,A,7,0,61,50,B12,'Diesel',18,R91,0.0
5106468,0,0.12,E,10,0,56,50,B12,'Regular',4775,R11,0.0
5106663,0,0.17,A,11,0,53,50,B12,'Diesel',44,R11,0.0
5107000,0,0.08,F,6,0,28,100,B12,'Regular',15725,R11,0.0
5107101,0,0.03,A,11,0,45,50,B12,'Diesel',27,R82,0.0
5107533,0,0.1,D,7,0,45,50,B12,'Regular',1385,R53,0.0
5107676,0,0.07,B,10,2,32,76,B12,'Regular',50,R11,0.0
5108618,0,0.03,C,4,0,43,50,B12,'Regular',245,R11,0.0
5108906,0,0.0082191780821917,A,6,0,49,50,B12,'Regular',21,R73,0.0
5108914,0,0.04,E,7,0,85,50,B12,'Regular',2054,R93,0.0
5109241,0,0.04,D,8,0,69,50,B12,'Diesel',1309,R72,0.0
5109387,0,0.01,C,5,1,57,50,B12,'Regular',237,R82,0.0
5109403,0,0.03,E,10,2,47,50,B12,'Regular',7313,R31,0.0
5109691,0,0.02,D,7,1,49,50,B1,'Diesel',824,R91,0.0
5109721,0,0.01,C,4,0,56,68,B12,'Regular',421,R93,0.0
5109885,0,0.0082191780821917,C,8,0,37,76,B12,'Diesel',114,R82,0.0
5109956,0,0.0054794520547945,E,8,0,38,50,B12,'Diesel',3744,R93,0.0
6000154,0,0.7,D,7,6,38,50,B12,'Diesel',1807,R11,0.0
6000877,0,0.03,D,12,7,57,50,B12,'Diesel',824,R91,0.0
6000929,0,0.12,E,10,5,38,50,B12,'Regular',2472,R82,0.0
6001682,0,0.54,C,10,7,59,57,B12,'Diesel',203,R82,0.0
6002084,0,0.54,E,11,6,64,50,B12,'Diesel',6913,R11,0.0
6002381,0,0.04,D,5,7,48,67,B12,'Diesel',1168,R31,0.0
6002748,0,0.28,E,6,10,42,50,B1,'Diesel',2399,R24,0.0
6004097,0,0.03,B,6,6,42,50,B12,'Regular',96,R31,0.0
6004648,0,0.45,C,4,6,34,50,B12,'Regular',154,R93,0.0
6004772,0,0.45,C,6,3,63,50,B12,'Regular',423,R11,0.0
6005211,0,0.53,E,5,6,55,50,B12,'Regular',3866,R24,0.0
6005465,0,0.38,E,7,10,39,76,B12,'Diesel',3465,R11,0.0
6005516,0,0.2,F,6,3,41,50,B12,'Regular',27000,R11,0.0
6005802,0,0.61,C,5,7,53,50,B6,'Regular',301,R73,0.0
6006457,0,0.04,C,5,6,46,95,B12,'Regular',116,R93,0.0
6007529,0,0.02,C,4,6,54,68,B12,'Regular',132,R94,0.0
6007751,0,0.74,C,5,6,29,72,B12,'Regular',176,R26,0.0
6008149,0,0.68,D,4,0,36,54,B12,'Regular',1353,R31,0.0
6009633,0,0.03,B,7,7,59,50,B12,'Diesel',99,R11,0.0
6010120,0,0.12,C,6,4,28,120,B2,'Diesel',206,R11,0.0
6010144,0,0.12,E,5,3,45,50,B12,'Regular',6729,R11,0.0
6011671,0,0.2,B,5,8,59,50,B3,'Regular',57,R82,0.0
6012065,0,0.04,E,5,6,46,50,B12,'Regular',3274,R11,0.0
6012600,0,0.28,E,7,5,59,50,B12,'Diesel',3274,R11,0.0
6012984,0,0.46,E,4,2,37,50,B12,'Regular',9802,R11,0.0
